-0.001137,-0.12
-0.001136,-0.08
-0.001135,0.0
-0.001134,-0.12
-0.001133,0.04
-0.001132,0.0
-0.001131,0.04
-0.00113,0.04
-0.001129,0.08
-0.001128,0.08
-0.001127,0.08
-0.001126,0.12
-0.001125,0.16
-0.001124,0.12
-0.001123,0.2
-0.001122,0.24
-0.001121,0.2
-0.00112,0.24
-0.001119,0.28
-0.001118,0.28
-0.001117,0.28
-0.001116,0.4
-0.001115,0.36
-0.001114,0.32
-0.001113,0.44
-0.001112,0.44
-0.001111,0.4
-0.00111,0.48
-0.001109,0.52
-0.001108,0.52
-0.001107,0.52
-0.001106,0.56
-0.001105,0.56
-0.001104,0.6
-0.001103,0.64
-0.001102,0.68
-0.001101,0.6
-0.0011,0.68
-0.001099,0.68
-0.001098,0.72
-0.001097,0.68
-0.001096,0.8
-0.001095,0.76
-0.001094,0.76
-0.001093,0.8
-0.001092,0.84
-0.001091,0.8
-0.00109,0.84
-0.001089,0.84
-0.001088,0.92
-0.001087,0.84
-0.001086,0.92
-0.001085,0.96
-0.001084,0.92
-0.001083,0.96
-0.001082,1.0
-0.001081,0.96
-0.00108,1.04
-0.001079,1.08
-0.001078,1.04
-0.001077,1.08
-0.001076,1.12
-0.001075,1.16
-0.001074,1.04
-0.001073,1.12
-0.001072,1.12
-0.001071,1.12
-0.00107,1.2
-0.001069,1.2
-0.001068,1.2
-0.001067,1.16
-0.001066,1.28
-0.001065,1.28
-0.001064,1.2
-0.001063,1.28
-0.001062,1.28
-0.001061,1.28
-0.00106,1.32
-0.001059,1.36
-0.001058,1.28
-0.001057,1.32
-0.001056,1.36
-0.001055,1.4
-0.001054,1.32
-0.001053,1.4
-0.001052,1.44
-0.001051,1.36
-0.00105,1.4
-0.001049,1.44
-0.001048,1.44
-0.001047,1.4
-0.001046,1.48
-0.001045,1.48
-0.001044,1.48
-0.001043,1.52
-0.001042,1.56
-0.001041,1.44
-0.00104,1.52
-0.001039,1.56
-0.001038,1.52
-0.001037,1.56
-0.001036,1.6
-0.001035,1.56
-0.001034,1.56
-0.001033,1.6
-0.001032,1.6
-0.001031,1.56
-0.00103,1.64
-0.001029,1.64
-0.001028,1.6
-0.001027,1.64
-0.001026,1.64
-0.001025,1.6
-0.001024,1.6
-0.001023,1.64
-0.001022,1.64
-0.001021,1.6
-0.00102,1.68
-0.001019,1.68
-0.001018,1.64
-0.001017,1.64
-0.001016,1.64
-0.001015,1.64
-0.001014,1.64
-0.001013,1.68
-0.001012,1.64
-0.001011,1.64
-0.00101,1.68
-0.001009,1.64
-0.001008,1.68
-0.001007,1.68
-0.001006,1.68
-0.001005,1.64
-0.001004,1.68
-0.001003,1.72
-0.001002,1.68
-0.001001,1.64
-0.001,1.72
-0.000999,1.68
-0.000998,1.64
-0.000997,1.68
-0.000996,1.68
-0.000995,1.64
-0.000994,1.64
-0.000993,1.68
-0.000992,1.68
-0.000991,1.6
-0.00099,1.64
-0.000989,1.64
-0.000988,1.6
-0.000987,1.64
-0.000986,1.6
-0.000985,1.6
-0.000984,1.56
-0.000983,1.64
-0.000982,1.56
-0.000981,1.52
-0.00098,1.56
-0.000979,1.56
-0.000978,1.52
-0.000977,1.56
-0.000976,1.56
-0.000975,1.52
-0.000974,1.52
-0.000973,1.52
-0.000972,1.48
-0.000971,1.48
-0.00097,1.52
-0.000969,1.44
-0.000968,1.44
-0.000967,1.48
-0.000966,1.44
-0.000965,1.4
-0.000964,1.44
-0.000963,1.44
-0.000962,1.36
-0.000961,1.36
-0.00096,1.36
-0.000959,1.36
-0.000958,1.32
-0.000957,1.32
-0.000956,1.32
-0.000955,1.32
-0.000954,1.32
-0.000953,1.32
-0.000952,1.28
-0.000951,1.24
-0.00095,1.24
-0.000949,1.24
-0.000948,1.2
-0.000947,1.24
-0.000946,1.2
-0.000945,1.16
-0.000944,1.2
-0.000943,1.2
-0.000942,1.12
-0.000941,1.16
-0.00094,1.12
-0.000939,1.08
-0.000938,1.08
-0.000937,1.08
-0.000936,1.08
-0.000935,1.0
-0.000934,1.0
-0.000933,1.0
-0.000932,0.96
-0.000931,0.92
-0.00093,0.92
-0.000929,0.92
-0.000928,0.88
