-0.0001098,-0.0056
-0.0001096,-0.0104
-0.0001094,-0.0088
-0.0001092,-0.0088
-0.000109,-0.0104
-0.0001088,-0.0088
-0.0001086,-0.0088
-0.0001084,-0.0104
-0.0001082,-0.008
-0.000108,-0.0112
-0.0001078,-0.0096
-0.0001076,-0.008
-0.0001074,-0.0048
-0.0001072,-0.0056
-0.000107,-0.0112
-0.0001068,-0.0112
-0.0001066,-0.0064
-0.0001064,-0.0016
-0.0001062,-0.0088
-0.000106,-0.0088
-0.0001058,-0.0096
-0.0001056,-0.0128
-0.0001054,-0.0056
-0.0001052,-0.0096
-0.000105,-0.008
-0.0001048,-0.0088
-0.0001046,-0.008
-0.0001044,-0.012
-0.0001042,-0.008
-0.000104,0.0008
-0.0001038,-0.0048
-0.0001036,-0.004
-0.0001034,-0.004
-0.0001032,-0.0096
-0.000103,-0.0096
-0.0001028,-0.0104
-0.0001026,-0.0104
-0.0001024,-0.0104
-0.0001022,-0.008
-0.000102,-0.0048
-0.0001018,-0.0096
-0.0001016,-0.0088
-0.0001014,-0.0032
-0.0001012,-0.004
-0.000101,-0.0048
-0.0001008,-0.0048
-0.0001006,-0.0112
-0.0001004,-0.008
-0.0001002,-0.0024
-0.0001,-0.0048
-9.98e-05,-0.0064
-9.96e-05,-0.0048
-9.94e-05,-0.0032
-9.92e-05,-0.0024
-9.9e-05,-0.0088
-9.88e-05,-0.0048
-9.86e-05,-0.0056
-9.84e-05,-0.0072
-9.82e-05,-0.008
-9.8e-05,-0.0104
-9.78e-05,-0.0056
-9.76e-05,-0.0104
-9.74e-05,-0.008
-9.72e-05,-0.0032
-9.7e-05,-0.0016
-9.68e-05,-0.008
-9.66e-05,-0.0104
-9.64e-05,-0.0104
-9.62e-05,-0.0056
-9.6e-05,-0.004
-9.58e-05,-0.0072
-9.56e-05,-0.004
-9.54e-05,-0.0024
-9.52e-05,-0.0072
-9.5e-05,-0.0096
-9.48e-05,-0.0024
-9.46e-05,-0.0064
-9.44e-05,-0.004
-9.42e-05,-0.0072
-9.4e-05,-0.0056
-9.38e-05,-0.0112
-9.36e-05,-0.0048
-9.34e-05,-0.008
-9.32e-05,-0.0048
-9.3e-05,-0.0016
-9.28e-05,-0.0008
-9.26e-05,-0.0048
-9.24e-05,-0.008
-9.22e-05,-0.0048
-9.2e-05,0.0
-9.18e-05,-0.0016
-9.16e-05,0.0024
-9.14e-05,0.0008
-9.12e-05,-0.0016
-9.1e-05,0.0008
-9.08e-05,-0.0024
-9.06e-05,0.0008
-9.04e-05,-0.0064
-9.02e-05,-0.0008
-9e-05,0.0
-8.98e-05,-0.0024
-8.96e-05,0.0016
-8.94e-05,-0.0008
-8.92e-05,-0.004
-8.9e-05,-0.008
-8.88e-05,-0.004
-8.86e-05,0.0016
